X,Pitch,Smooth
1109,267.444,2.682656827
1110,267.4515,2.682719894
1111,267.454,2.682719743
1112,267.4575,2.682747057
1113,267.46,2.682773374
1114,267.463,2.682797542
1115,267.4685,2.682869205
1116,267.4725,2.682920844
1117,268.3635,2.688558835
1118,268.365,2.688573586
1119,268.369,2.688614692
1120,268.3655,2.688560795
1121,268.3665,2.68855115
1122,268.37,2.688583797
1123,268.3715,2.688593235
1124,268.3725,2.688604839
1125,268.375,2.688631194
1126,268.376,2.688605612
1127,268.378,2.688612883
1128,268.3795,2.688622321
1129,268.384,2.688666572
1130,268.3845,2.688685656
1131,268.3865,2.688719491
1132,268.387,2.688738576
1133,268.387,2.688722637
1134,268.3855,2.68873445
1135,268.3825,2.688710261
1136,268.3785,2.688653216
1137,268.374,2.688582403
1138,268.3745,2.688596174
1139,268.373,2.688592048
1140,268.3695,2.68855409
1141,268.3675,2.688530882
1142,268.3695,2.688559402
1143,268.3745,2.688612111
1144,268.3735,2.688531449
1145,268.384,2.688576264
1146,268.4035,2.688714888
1147,268.4035,2.68861927
1148,268.4125,2.688617462
1149,268.439,2.688757616
1150,269.3655,2.69463956
1151,269.3705,2.694649693
1152,269.3645,2.694601285
1153,267.5195,2.673450685
1154,267.469,2.673066758
1155,267.459,2.672988509
1156,267.4505,2.67288302
1157,267.4455,2.672794198
1158,267.463,2.672861802
1159,267.4975,2.673156071
1160,267.5195,2.673424515
1161,267.5205,2.673462175
1162,267.507,2.67334109
1163,267.492,2.673194928
1164,267.4825,2.673104108
1165,267.4765,2.673024719
1166,267.4765,2.673040416
1167,267.479,2.673071751
1168,267.481,2.673079028
1169,267.4815,2.673076923
1170,267.481,2.673094726
1171,267.482,2.673116679
1172,267.48,2.673104169
1173,267.479,2.673108379
1174,267.4755,2.673065556
1175,267.471,2.673026943
1176,267.4705,2.673013351
1177,267.472,2.673012269
1178,267.474,2.673019547
1179,267.4785,2.673052926
1180,267.472,2.672996572
1181,267.467,2.672949602
1182,267.4655,2.672934988
1183,267.4645,2.672933965
1184,267.4655,2.672950684
1185,267.4645,2.672939197
1186,267.475,2.673020569
1187,267.483,2.673081073
1188,267.492,2.673163531
1189,267.506,2.6732982
1190,267.5295,2.673502771
1191,269.358,2.694576384
1192,269.3755,2.694766445
1193,269.3935,2.694970334
1194,269.392,2.69501422
1195,269.39,2.695038964
1196,269.397,2.695147006
1197,269.4035,2.695219907
1198,269.3975,2.695166152
1199,269.3965,2.695143859
1200,269.4075,2.695314417
1201,269.397,2.695152339
1202,269.397,2.69512034
1203,269.402,2.695125136
1204,269.4055,2.695131159
1205,269.418,2.695263145
1206,269.435,2.69541812
1207,270.357,2.701139517
1208,270.362,2.701085349
1209,270.3585,2.701004464
1210,270.3555,2.700889276
1211,270.353,2.700841446
1212,270.3575,2.700875107
1213,270.3655,2.700925437
1214,270.376,2.701018248
1215,271.3265,2.707046463
1216,271.337,2.707117893
1217,271.3415,2.707130094
1218,271.3505,2.707202829
1219,272.297,2.713157737
1220,272.3075,2.713229188
1221,272.323,2.713332096
1222,273.274,2.71933158
1223,273.2845,2.719386824
1224,273.29,2.719399792
1225,273.3005,2.719530763
1226,273.3065,2.719595562
1227,273.304,2.719563603
1228,273.307,2.719593298
1229,273.312,2.719624757
1230,273.309,2.719546377
1231,274.2395,2.72538984
1232,274.2285,2.72521209
1233,272.3875,2.703880823
1234,272.375,2.703674746
1235,272.374,2.703657835
1236,272.3745,2.703671618
1237,272.3685,2.703602122
1238,272.352,2.703419009
1239,272.327,2.703198732
1240,272.3505,2.703558796
1241,273.2705,2.71921221
1242,272.2985,2.713107896
1243,271.336,2.707004206
1244,270.428,2.691628743
1245,271.363,2.697222717
1246,272.318,2.703073209
1247,272.3555,2.703323713
1248,273.2935,2.709259491
1249,273.308,2.709376906
1250,273.313,2.709290581
1251,273.302,2.709104212
1252,273.317,2.709128542
1253,274.2235,2.714759613
1254,274.232,2.714769874
1255,274.237,2.714827946
1256,274.24,2.71486279
1257,274.2275,2.714859689
1258,273.3005,2.709121552
1259,273.301,2.709247602
1260,273.313,2.709370759
1261,273.32,2.709435921
1262,273.336,2.709573413
1263,273.334,2.709555558
1264,273.3315,2.709507846
1265,273.3405,2.709617598
1266,273.361,2.709890192
1267,274.276,2.725538059
1268,274.2965,2.725933057
1269,274.299,2.726095411
1270,274.3005,2.726180887
1271,275.2265,2.742276199
1272,275.237,2.742590869
1273,275.25,2.74281662
1274,276.2005,2.759429365
1275,276.2265,2.759830405
1276,278.18,2.794316086
1277,280.085,2.817960543
1278,281.058,2.835618675
1279,281.1145,2.836263517
1280,281.167,2.837248509
1281,282.129,2.854903714
1282,283.087,2.861802039
1283,283.1225,2.862347845
1284,284.0795,2.880306325
1285,287.008,2.936881034
1286,288.047,2.957286475
1287,289.964,2.99604871
1288,290.941,3.003387858
1289,290.989,3.004353262
1290,291.902,3.02341573
1291,291.929,3.023988713
1292,291.959,3.024617817
1293,291.967,3.024855834
1294,292.889,3.044272124
1295,292.9015,3.044537748
1296,292.9255,3.044976491
1297,293.891,3.065327922
1298,293.907,3.065636333
1299,293.9145,3.065790676
1300,293.9315,3.066106204
1301,294.843,3.072331243
1302,293.8935,3.065294692
1303,292.9365,3.044774921
1304,293.8455,3.050776425
1305,292.9405,3.031543871
1306,291.9835,3.024738572
1307,291.965,3.024497975
1308,291.939,3.024015946
1309,291.901,3.023556081
1310,290.937,3.016579736
1311,289.9695,2.997103895
1312,288.9935,2.990025547
1313,288.885,2.98879224
1314,286.049,2.956606348
1315,285.0475,2.949462619
1316,284.0325,2.929444092
1317,282.1035,2.903815006
1318,281.1415,2.885008649
1319,281.1205,2.872613608
1320,280.17,2.854589143
1321,280.178,2.854316821
1322,281.1395,2.860544915
1323,282.0765,2.866739684
1324,282.092,2.866922568
1325,282.1065,2.867092671
1326,282.11,2.867072586
1327,282.102,2.866766368
1328,282.112,2.855407978
1329,282.079,2.854593271
1330,281.1725,2.837518584
1331,281.1585,2.837114938
1332,281.1645,2.837124133
1333,281.165,2.837097391
1334,281.1515,2.836997181
1335,281.133,2.836888307
1336,281.1175,2.836805034
1337,280.164,2.830287906
1338,280.1185,2.829709754
1339,279.1795,2.812559649
1340,279.175,2.812265697
1341,279.172,2.812063896
1342,279.1335,2.80068703
1343,279.101,2.800099969
1344,279.105,2.800125768
1345,280.069,2.817738706
1346,279.1705,2.812271779
1347,280.079,2.829362125
1348,278.1985,2.81741184
1349,277.242,2.811382146
1350,276.2505,2.804691864
1351,276.2285,2.804477412
1352,276.2205,2.804307284
1353,276.205,2.803976252
1354,275.291,2.787325352
1355,275.281,2.787068985
1356,276.2195,2.79301022
1357,276.2295,2.792964566
1358,277.1895,2.799230819
1359,277.2155,2.799539754
1360,277.2205,2.799770825
1361,276.258,2.793562838
1362,276.2255,2.793119006
1363,276.2185,2.792858256
1364,277.1855,2.799105593
1365,277.2155,2.799469666
1366,277.2345,2.799838346
1367,277.23,2.799885085
1368,277.214,2.799728626
1369,277.206,2.799577381
1370,277.1865,2.799135438
1371,277.191,2.799077067
1372,278.1485,2.805297472
1373,278.158,2.805341554
1374,279.1135,2.811666542
1375,279.131,2.811950665
1376,278.2245,2.806300721
1377,278.212,2.806254748
1378,278.1845,2.805994131
1379,277.222,2.799681251
1380,277.184,2.799107534
1381,276.219,2.792710233
1382,276.2315,2.782012244
1383,276.2565,2.782219513
1384,277.204,2.788268688
1385,276.252,2.770948324
1386,278.149,2.794029341
1387,278.183,2.794561154
1388,279.1245,2.811626232
1389,279.116,2.811635733
1390,278.164,2.805304336
1391,276.2325,2.77059063
1392,276.217,2.759736247
1393,277.1865,2.776756812
1394,278.1715,2.794377
1395,279.1095,2.811499482
1396,278.177,2.805429717
1397,277.2205,2.788202093
1398,276.2305,2.770481349
1399,276.2095,2.759604389
1400,276.2255,2.759852064
1401,278.1575,2.794292478
1402,278.182,2.805596934
1403,278.157,2.80531163
1404,276.2375,2.770883751
1405,275.2345,2.753197656
1406,273.336,2.720111261
1407,273.3195,2.719893781
1408,274.247,2.725561876
1409,274.2345,2.725342099
1410,274.2265,2.72513439
1411,273.3255,2.709716262
1412,273.3145,2.70952448
1413,273.29,2.709200186
1414,272.3375,2.70304605
1415,272.318,2.70299333
1416,271.338,2.696721465
1417,270.362,2.690565519
1418,269.3765,2.684292632
1419,268.4115,2.678237926
1420,268.371,2.677848321
1421,268.366,2.677748881
1422,268.3695,2.677702587
1423,268.382,2.677822685
1424,268.3945,2.67795328
1425,269.3225,2.683676021
1426,269.328,2.683694616
1427,269.335,2.683743639
1428,268.4435,2.668853937
1429,268.429,2.66867043
1430,268.416,2.668496267
1431,268.4065,2.668369805
1432,268.4215,2.668504527
1433,268.4325,2.668661068
1434,268.4435,2.668822813
1435,269.3495,2.683829022
1436,269.357,2.683933807
1437,269.3705,2.684086639
1438,269.381,2.684278645
1439,269.391,2.68445702
1440,269.4075,2.684665531
1441,270.355,2.69070147
1442,269.4365,2.685152466
1443,269.447,2.685313001
1444,270.4005,2.691435559
1445,271.3145,2.706874316
1446,271.3365,2.707184563
1447,271.362,2.70752764
1448,271.3785,2.70776579
1449,272.3285,2.723930885
1450,272.342,2.724201896
1451,272.3445,2.724245014
1452,274.262,2.747041943
1453,275.245,2.764221389
1454,276.2225,2.770674077
1455,277.2205,2.788184791
1456,279.1175,2.811586678
1457,279.1605,2.812100991
1458,279.2045,2.812745499
1459,281.045,2.83564167
1460,281.0945,2.836396777
1461,281.1305,2.836979995
1462,282.0555,2.854164475
1463,282.095,2.854747244
1464,282.112,2.855121258
1465,282.144,2.855734384
1466,283.049,2.872995811
1467,283.062,2.873304964
1468,283.082,2.873703928
1469,284.0205,2.891836714
1470,284.091,2.904778188
1471,285.059,2.92379307
1472,286.955,2.949641094
1473,287.0155,2.962888368
1474,287.947,2.982157301
1475,287.9325,2.982057486
1476,287.922,2.982053427
1477,287.0305,2.976508219
1478,287.036,2.976804727
1479,287.0615,2.977279928
1480,287.968,2.995945286
1481,287.983,2.996367506
1482,287.998,2.996665269
1483,287.981,2.996588936
1484,286.0665,2.983377475
1485,286.055,2.983627815
1486,285.111,2.977328525
1487,285.1155,2.977400875
1488,285.129,2.977487646
1489,286.0445,2.996430017
1490,286.9975,3.002990554
1491,286.0945,2.984135626
1492,287.0405,2.99053071
1493,286.0595,2.983322067
1494,286.994,2.989242616
1495,287.9565,2.995837911
1496,288.908,3.002328708
1497,288.94,3.002508854
1498,289.863,3.008884854
1499,288.9785,2.990449951
1500,288.9665,2.990058882
