Session,Inst Name,Tala,Label,Matra,Half beat,Half,Misc 1,Misc 2,Cadence,Tabla solo,Inst,Tabla,Inst Density,Tabla Density,Inst Peak,Tabla Peak,Inst Player,Tabla Player ,Chunk
AnuBh_Vil,Sitar,Vilambit teental,54|5&,5,&,2,,,,N,2120.055933,2120.05437,8.5,5,0.171805,0.211746,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|6,6,On,2,,,,N,2120.522768,2120.537395,8.5,5.5,0.144154,0.075868,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|6&,6,&,2,,,,N,2121.043443,,8.5,,0.127014,,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|7,7,On,2,,,,N,2121.488774,2121.508731,8.5,4.5,0.076138,0.070197,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|7&,7,&,2,,,,N,,2121.964381,,3.5,,0.015137,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|8,8,On,2,,,,N,2122.49031,2122.480759,6.5,2.5,0.076372,0.173264,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|8&,8,&,2,,,,N,,2122.965881,,2.5,,0.011627,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|9,9,On,2,,,,N,2123.452591,2123.454727,5.5,3,0.051356,0.107983,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|9&,9,&,2,,,,N,,2123.936568,,3,,0.006317,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|10,10,On,2,,,,N,2124.436445,2124.388836,5,3,0.05343,0.045485,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|10&,10,&,2,,,,N,2124.914794,,4,,0.106226,,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|11,11,On,2,,,,N,2125.403662,2125.398323,4.5,2.5,0.113494,0.027908,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|11&,11,&,2,,,,N,2125.896029,2125.881576,3.5,2.5,0.065856,0.051356,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|12,12,On,2,,,,N,,2126.354589,,2.5,,0.089569,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|12&,12,&,2,,,,N,,2126.853046,,2.5,,0.022598,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|13,13,On,2,,,,N,2127.348719,2127.328794,3.5,3,0.119142,0.08385,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|13&,13,&,2,,,,N,,2127.808538,,3,,0.026852,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|14,14,On,2,,,,N,2128.312606,2128.293875,4.5,3.5,0.465258,0.050917,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|14&,14,&,2,,,,N,2128.829327,2128.791503,5,3.5,0.142833,0.013015,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|15,15,On,2,,,,N,2129.323763,2129.293547,5.5,3.5,0.059909,0.008712,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|15&,15,&,2,,,,N,,2129.761042,,4,,0.140456,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|16,16,On,2,,,,N,2130.27721,,7,,0.052334,,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,54|16&,16,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2H
AnuBh_Vil,Sitar,Vilambit teental,55|1,1,On,2,,,,N,2131.297182,2131.302367,7,3,0.03085,0.077972,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|1&,1,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|2,2,On,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|2&,2,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|3,3,On,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|3&,3,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|4,4,On,2,,,,N,2134.225013,2134.271051,3,1,0.083104,0.070589,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|4&,4,&,2,,,,N,2134.69864,2134.696963,4,1.5,0.062263,0.033141,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|5,5,On,2,,,,N,2135.174614,2135.162395,5,2.5,0.089957,0.148445,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|5&,5,&,2,,,,N,2135.601032,2135.635822,5.5,4,0.090927,0.188035,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|6,6,On,2,,,,N,2136.04838,2136.091353,5,4,0.086622,0.094323,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|6&,6,&,2,,,,N,2136.517514,,4,,0.133897,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|7,7,On,2,,,,N,2136.958732,2136.959709,3.5,3.5,0.131199,0.054385,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|7&,7,&,2,,,,N,2137.433122,2137.412961,2.5,3.5,0.101969,0.063746,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|8,8,On,2,,,,N,2137.871727,2137.827754,3.5,2.5,0.052538,0.103619,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|8&,8,&,2,,,,N,2138.304663,2138.317224,4.5,3,0.047945,0.04056,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|9,9,On,2,,,,N,2138.733278,2138.769056,5.5,3.5,0.415663,0.138021,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|9&,9,&,2,,,,N,2139.230486,2139.215538,7,3.5,0.07167,0.076832,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|10,10,On,2,,,,N,,2139.672669,,3.5,,0.05528,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|10&,10,&,2,,,,N,2140.156043,,6,,0.330189,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|11,11,On,2,,,,N,2140.620872,2140.568355,5.5,4.5,0.107329,0.027752,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|11&,11,&,2,,,,N,2141.076084,2141.06029,5,4.5,0.090058,0.009009,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|12,12,On,2,,,,N,2141.551438,2141.511735,4.5,4.5,0.408657,0.142356,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|12&,12,&,2,,,,N,,2142.010545,,5,,0.017392,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|13,13,On,2,,,,N,,2142.469219,,4.5,,0.058513,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|13&,13,&,2,,,,N,,2142.943216,,4,,0.022239,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|14,14,On,2,,,,N,,2143.376958,,5.5,,0.020654,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|14&,14,&,2,,,,N,,2143.869857,,5.5,,0.010987,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|15,15,On,2,,,,N,,2144.321673,,5,,0.029138,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|15&,15,&,2,,,,N,,2144.806532,,5,,0.01459,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|16,16,On,2,,,,N,2145.270212,2145.264085,1,3.5,0.086466,0.047752,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,55|16&,16,&,2,,,,N,2145.745,2145.744882,1,3,0.142991,0.025555,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|1,1,On,2,,,,N,,2146.201078,,2.5,,0.10873,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|1&,1,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|2,2,On,2,,,,N,2147.142001,2147.15172,2.5,2,0.060725,0.033792,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|2&,2,&,2,,,,N,2147.594742,,3,,0.056239,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|3,3,On,2,,,,N,2148.042623,2148.044171,3,2.5,0.067046,0.026885,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|3&,3,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|4,4,On,2,,,,N,2148.96047,2148.953602,4,2.5,0.072196,0.080023,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|4&,4,&,2,,,,N,2149.407561,,4,,0.099628,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|5,5,On,2,,,,N,2149.84597,2149.84703,4,2,0.157434,0.061268,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|5&,5,&,2,,,,N,2150.302641,2150.321966,4,2,0.160461,0.034133,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|6,6,On,2,,,,N,2150.74656,2150.749064,,3,,0.018916,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|6&,6,&,2,,,,N,2151.194171,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|7,7,On,2,,,,N,2151.652158,2151.661683,,3.5,,0.012309,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|7&,7,&,2,,,,N,2152.100351,2152.093895,,4,,0.009881,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|8,8,On,2,,,,N,2152.543474,2152.555556,4,4,0.354265,0.071537,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|8&,8,&,2,,,,N,2152.93404,2152.998221,4.5,4.5,0.027738,0.005046,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|9,9,On,2,,,,N,,2153.475208,,4.5,,0.028254,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|9&,9,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|10,10,On,2,,,,N,,2154.405565,,2.5,,0.024848,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|10&,10,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|11,11,On,2,,,,N,,2155.331072,,2,,0.009721,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|11&,11,&,2,,,,N,2155.835867,2155.78404,1,2,0.033008,0.025422,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|12,12,On,2,,,,N,,2156.266837,,2.5,,0.052354,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|12&,12,&,2,,,,N,,2156.730686,,3,,0.008755,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|13,13,On,2,,,,N,,2157.197948,,3.5,,0.029829,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|13&,13,&,2,,,,N,,2157.657414,,3.5,,0.011777,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|14,14,On,2,,,,N,2158.11298,2158.1007,,4,,0.014363,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|14&,14,&,2,,,,N,2158.613868,2158.579663,4,3.5,0.218513,0.01041,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|15,15,On,2,,,,N,2159.058598,2159.038126,,3.5,,0.012998,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|15&,15,&,2,,,,N,2159.504737,2159.513386,,4,,0.005823,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|16,16,On,2,,,,N,2159.966862,2159.955576,5.5,4,0.055777,0.063487,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,56|16&,16,&,2,,,,N,2160.425681,2160.409913,5,4,0.055467,0.006207,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|1,1,On,2,,,,N,,2160.842679,,3.5,,0.051898,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|1&,1,&,2,,,,N,2161.360232,,4,,0.044748,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|2,2,On,2,,,,N,2161.82278,2161.80107,4,2,0.085026,0.009587,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|2&,2,&,2,,,,N,2162.270286,,4.5,,0.053643,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|3,3,On,2,,,,N,2162.721432,2162.705692,4.5,2,0.036358,0.006258,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|3&,3,&,2,,,,N,2163.190228,,5,,0.054063,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|4,4,On,2,,,,N,,2163.625875,,2,,0.018971,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|4&,4,&,2,,,,N,,2164.081781,,1.5,,0.00716,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|5,5,On,2,,,,N,,2164.537633,,2,,0.019352,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|5&,5,&,2,,,,N,,2164.983622,,2,,0.014648,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|6,6,On,2,,,,N,,2165.465255,,2.5,,0.012343,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|6&,6,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|7,7,On,2,,,,N,,2166.410308,,2,,0.009017,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|7&,7,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|8,8,On,2,,,,N,2167.348633,2167.338253,1.5,1.5,0.053908,0.03568,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|8&,8,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|9,9,On,2,,,,N,,2168.262191,,2,,0.0288,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|9&,9,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|10,10,On,2,,,,N,2169.215293,2169.194704,2,2,0.045093,0.039632,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|10&,10,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|11,11,On,2,,,,N,,2170.106524,,2.5,,0.02863,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|11&,11,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|12,12,On,2,,,,N,2171.012808,2171.012212,2.5,2.5,0.136094,0.053455,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|12&,12,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|13,13,On,2,,,,N,2171.927627,2171.915771,5,2.5,0.040155,0.026083,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|13&,13,&,2,,,,N,2172.36456,2172.390595,7,1.5,0.037609,0.031386,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|14,14,On,2,,,,N,2172.803929,2172.813606,8.5,3,0.083628,0.038629,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|14&,14,&,2,,,,N,2173.252402,,8.5,,0.048387,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|15,15,On,2,,,,N,2173.687623,2173.718657,,4,,0.012601,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|15&,15,&,2,,,,N,2174.166044,2174.153784,8.5,4,0.07757,0.006726,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|16,16,On,2,,,,N,2174.630241,2174.575494,8.5,3.5,0.144769,0.084273,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,57|16&,16,&,2,,,,N,2175.088438,2175.0635,8.5,3,0.047122,0.016242,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|1,1,On,2,,,,N,2175.537103,2175.544552,8,3,0.1106,0.202614,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|1&,1,&,2,,,,N,2175.986193,,8.5,,0.059797,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|2,2,On,2,,,,N,2176.437695,2176.439148,,2,,0.025239,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|2&,2,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|3,3,On,2,,,,N,2177.342534,2177.318537,,2.5,,0.029838,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|3&,3,&,2,,,,N,,,,,,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|4,4,On,2,,,,N,2178.261046,2178.218374,8.5,2.5,0.255577,0.05152,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|4&,4,&,2,,,,N,2178.654772,2178.658352,8,2,0.130615,0.01255,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|5,5,On,2,,,,N,2179.079627,2179.110919,8.5,2.5,0.147944,0.077768,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|5&,5,&,2,,,,N,,2179.585284,,2.5,,0.075185,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|6,6,On,2,,,,N,2180.001286,2180.035309,7.5,4,0.124175,0.044728,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|6&,6,&,2,,,,N,2180.560772,2180.506772,9,4,0.085559,0.008469,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|7,7,On,2,,,,N,2181.010254,2180.975636,8.5,4.5,0.129504,0.024148,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|7&,7,&,2,,,,N,2181.479304,2181.450508,9,4.5,0.122928,0.005396,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|8,8,On,2,,,,N,2181.95124,2181.913429,9,4.5,0.272095,0.095845,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|8&,8,&,2,,,,N,2182.337242,2182.371937,9,4.5,0.299011,0.015958,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|9,9,On,2,,,,N,2182.816684,2182.84885,8.5,4.5,0.103807,0.114902,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|9&,9,&,2,,,,N,2183.303576,2183.327227,8.5,4.5,0.191849,0.118671,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|10,10,On,2,,,,N,2183.765273,2183.799236,8.5,4.5,0.099281,0.056713,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|10&,10,&,2,,,,N,2184.230403,,8,,0.098066,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|11,11,On,2,,,,N,2184.713856,2184.718684,8,4,0.086113,0.05614,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|11&,11,&,2,,,,N,,2185.202927,,3.5,,0.013725,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|12,12,On,2,,,,N,2185.676551,2185.661897,,3.5,,0.140016,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|12&,12,&,2,,,,N,2186.130122,2186.108728,9,3.5,0.141536,0.031568,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|13,13,On,2,,,,N,2186.559955,2186.577255,9.5,4,0.33722,0.123295,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|13&,13,&,2,,,,N,2187.013138,2187.032667,9.5,4,0.069553,0.067004,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|14,14,On,2,,,,N,2187.46938,2187.456427,8.5,5,0.123783,0.063945,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|14&,14,&,2,,,,N,2187.946311,2187.910806,8.5,5.5,0.137407,0.010882,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|15,15,On,2,,,,N,2188.351568,2188.345114,9,7,0.278593,0.046365,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|15&,15,&,2,,,,N,2188.808095,2188.785961,8,6.5,0.117832,0.027763,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|16,16,On,2,,,,N,2189.247616,2189.238005,8.5,6.5,0.16521,0.174712,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,58|16&,16,&,2,,,,N,2189.700843,2189.706347,8.5,5.5,0.130693,0.042505,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|1,1,On,2,,,,N,2190.146947,2190.15032,8.5,4.5,0.233451,0.200017,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|1&,1,&,2,,,,N,2190.616097,,9,,0.082157,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|2,2,On,2,,,,N,2191.070599,2191.037629,9,3,0.112142,0.031227,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|2&,2,&,2,,,,N,2191.525866,,9,,0.105893,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|3,3,On,2,,,,N,2191.980699,2191.956503,9,2.5,0.130782,0.017685,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|3&,3,&,2,,,,N,2192.455079,,9,,0.034075,,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|4,4,On,2,,,,N,2192.91156,2192.853039,9,3.5,0.129359,0.088329,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|4&,4,&,2,,,,N,2193.337708,2193.329627,9,3.5,0.154152,0.030036,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|5,5,On,2,,,,N,2193.781288,2193.76921,9,4.5,0.3416,0.116536,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|5&,5,&,2,,,,N,2194.276153,2194.237388,9,4.5,0.119186,0.137414,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|6,6,On,2,,,,N,2194.706696,2194.676731,9,5,0.564088,0.105378,Anupama Bhagwat,Gurdain Rayatt,2I
AnuBh_Vil,Sitar,Vilambit teental,59|6&,6,&,2,,,,N,2195.194532,,9,,0.242774,,Anupama Bhagwat,Gurdain Rayatt,2I
